Datetime,open,high,low,close,volume
2026-04-24 12:10:00+10:00,173.25999450683594,173.2899932861328,173.0,173.2899932861328,10660
2026-04-24 12:15:00+10:00,173.2899932861328,173.72999572753906,173.15499877929688,173.72999572753906,8228
2026-04-24 12:20:00+10:00,173.7100067138672,173.75,173.47999572753906,173.52000427246094,4489
2026-04-24 12:25:00+10:00,173.52000427246094,173.6999969482422,173.39999389648438,173.49000549316406,7829
2026-04-24 12:30:00+10:00,173.52000427246094,173.6199951171875,173.47000122070312,173.5399932861328,7918
2026-04-24 12:35:00+10:00,173.5,173.5500030517578,173.16000366210938,173.27999877929688,5404
2026-04-24 12:40:00+10:00,173.27000427246094,173.52000427246094,173.22999572753906,173.4250030517578,4911
2026-04-24 12:45:00+10:00,173.42999267578125,173.5800018310547,173.27000427246094,173.3699951171875,6025
2026-04-24 12:50:00+10:00,173.38999938964844,173.47999572753906,173.30999755859375,173.38999938964844,3828
2026-04-24 12:55:00+10:00,173.3699951171875,173.39999389648438,173.22999572753906,173.27999877929688,5385
2026-04-24 13:00:00+10:00,173.25,173.32000732421875,172.60000610351562,172.72999572753906,5322
2026-04-24 13:05:00+10:00,172.72999572753906,172.77999877929688,172.60000610351562,172.625,5527
2026-04-24 13:10:00+10:00,172.6300048828125,172.77999877929688,172.6300048828125,172.76499938964844,6101
2026-04-24 13:15:00+10:00,172.75999450683594,172.9600067138672,172.74000549316406,172.9250030517578,6548
2026-04-24 13:20:00+10:00,172.9250030517578,173.14999389648438,172.91000366210938,173.07000732421875,4654
2026-04-24 13:25:00+10:00,173.05999755859375,173.16000366210938,172.83999633789062,172.83999633789062,6102
2026-04-24 13:30:00+10:00,172.85000610351562,173.07000732421875,172.82000732421875,172.96499633789062,11652
2026-04-24 13:35:00+10:00,172.96499633789062,173.14999389648438,172.85000610351562,173.0500030517578,14726
2026-04-24 13:40:00+10:00,173.05999755859375,173.24000549316406,173.00999450683594,173.00999450683594,5643
2026-04-24 13:45:00+10:00,173.02000427246094,173.22000122070312,172.94000244140625,173.19000244140625,4369
2026-04-24 13:50:00+10:00,173.1999969482422,173.22999572753906,173.14500427246094,173.2100067138672,5581
2026-04-24 13:55:00+10:00,173.21499633789062,173.21499633789062,172.94000244140625,172.94000244140625,5973
2026-04-24 14:00:00+10:00,172.9600067138672,173.08999633789062,172.88999938964844,173.0,7650
2026-04-24 14:05:00+10:00,173.0050048828125,173.25999450683594,173.0050048828125,173.25,5913
2026-04-24 14:10:00+10:00,173.25999450683594,173.3300018310547,173.17999267578125,173.30999755859375,6899
2026-04-24 14:15:00+10:00,173.30999755859375,173.64999389648438,173.13999938964844,173.64999389648438,7783
2026-04-24 14:20:00+10:00,173.6699981689453,173.7899932861328,173.3800048828125,173.39999389648438,7935
2026-04-24 14:25:00+10:00,173.4199981689453,173.49000549316406,173.36000061035156,173.47500610351562,7710
2026-04-24 14:30:00+10:00,173.47999572753906,173.60000610351562,173.42999267578125,173.4499969482422,13408
2026-04-24 14:35:00+10:00,173.44000244140625,173.64999389648438,173.44000244140625,173.63999938964844,11994
2026-04-24 14:40:00+10:00,173.63999938964844,173.78500366210938,173.58999633789062,173.78500366210938,6337
2026-04-24 14:45:00+10:00,173.78500366210938,174.0,173.78500366210938,173.9499969482422,13138
2026-04-24 14:50:00+10:00,173.9600067138672,173.97999572753906,173.7899932861328,173.85000610351562,13672
2026-04-24 14:55:00+10:00,173.83999633789062,173.89500427246094,173.7100067138672,173.8249969482422,12764
2026-04-24 15:00:00+10:00,173.8300018310547,173.92999267578125,173.75,173.82000732421875,7139
2026-04-24 15:05:00+10:00,173.82000732421875,173.9199981689453,173.64999389648438,173.67999267578125,7144
2026-04-24 15:10:00+10:00,173.68499755859375,173.9499969482422,173.6300048828125,173.94500732421875,13013
2026-04-24 15:15:00+10:00,173.94000244140625,173.9499969482422,173.80999755859375,173.8350067138672,8906
2026-04-24 15:20:00+10:00,173.8300018310547,173.92999267578125,173.7899932861328,173.83999633789062,11345
2026-04-24 15:25:00+10:00,173.83999633789062,173.9600067138672,173.8249969482422,173.8800048828125,14563
2026-04-24 15:30:00+10:00,173.875,174.13999938964844,173.875,174.13999938964844,14959
2026-04-24 15:35:00+10:00,174.14500427246094,174.4199981689453,174.14500427246094,174.41000366210938,15418
2026-04-24 15:40:00+10:00,174.41000366210938,174.47000122070312,174.3699951171875,174.4600067138672,72454
2026-04-24 15:45:00+10:00,174.4600067138672,174.77000427246094,174.39999389648438,174.75,19066
2026-04-24 15:50:00+10:00,174.74000549316406,174.74000549316406,174.4600067138672,174.5399932861328,22446
2026-04-24 15:55:00+10:00,174.5399932861328,174.6699981689453,174.44000244140625,174.6199951171875,23369
2026-04-27 10:00:00+10:00,173.6699981689453,173.77999877929688,172.3800048828125,172.5800018310547,0
2026-04-27 10:05:00+10:00,172.5800018310547,173.1699981689453,172.52999877929688,172.83999633789062,8114
2026-04-27 10:10:00+10:00,172.75999450683594,172.77999877929688,172.0399932861328,172.27000427246094,15884
2026-04-27 10:15:00+10:00,172.2899932861328,172.8699951171875,172.2899932861328,172.82000732421875,5269
2026-04-27 10:20:00+10:00,172.82000732421875,172.9499969482422,172.5,172.5500030517578,6155
2026-04-27 10:25:00+10:00,172.52999877929688,172.75,172.5050048828125,172.58999633789062,4817
2026-04-27 10:30:00+10:00,172.61000061035156,172.66000366210938,172.32000732421875,172.38999938964844,5125
2026-04-27 10:35:00+10:00,172.3699951171875,172.39999389648438,172.1999969482422,172.3300018310547,7773
2026-04-27 10:40:00+10:00,172.32000732421875,172.57000732421875,172.24000549316406,172.47000122070312,5685
2026-04-27 10:45:00+10:00,172.4499969482422,172.47000122070312,172.22000122070312,172.22000122070312,5081
2026-04-27 10:50:00+10:00,172.22000122070312,172.30999755859375,172.1699981689453,172.22000122070312,5609
2026-04-27 10:55:00+10:00,172.22000122070312,172.4199981689453,172.14999389648438,172.24000549316406,4620
2026-04-27 11:00:00+10:00,172.2449951171875,172.8000030517578,172.2449951171875,172.77999877929688,8582
2026-04-27 11:05:00+10:00,172.77000427246094,172.77999877929688,172.4600067138672,172.5500030517578,4275
2026-04-27 11:10:00+10:00,172.5500030517578,172.58999633789062,172.3300018310547,172.4600067138672,4461
2026-04-27 11:15:00+10:00,172.4550018310547,172.58999633789062,172.42999267578125,172.52999877929688,3016
2026-04-27 11:20:00+10:00,172.52999877929688,172.52999877929688,172.1199951171875,172.13999938964844,5653
2026-04-27 11:25:00+10:00,172.13499450683594,172.14999389648438,171.8300018310547,172.08999633789062,8921
2026-04-27 11:30:00+10:00,172.0800018310547,172.13999938964844,171.9199981689453,172.05999755859375,7318
2026-04-27 11:35:00+10:00,172.05999755859375,172.13999938964844,171.9199981689453,172.0800018310547,11868
2026-04-27 11:40:00+10:00,172.0800018310547,172.08999633789062,171.9199981689453,172.0,5325
2026-04-27 11:45:00+10:00,172.0,172.3000030517578,171.97999572753906,172.25,13790
2026-04-27 11:50:00+10:00,172.25,172.4499969482422,172.25,172.4499969482422,2100
2026-04-27 11:55:00+10:00,172.4499969482422,172.5,172.36000061035156,172.47000122070312,2944
2026-04-27 12:00:00+10:00,172.47999572753906,172.52999877929688,172.3000030517578,172.3000030517578,4279
2026-04-27 12:05:00+10:00,172.3000030517578,172.77999877929688,172.17999267578125,172.66000366210938,6670
2026-04-27 12:10:00+10:00,172.63999938964844,172.77999877929688,172.57000732421875,172.75999450683594,3539
2026-04-27 12:15:00+10:00,172.74000549316406,173.13999938964844,172.7100067138672,173.13999938964844,10324
2026-04-27 12:20:00+10:00,173.11000061035156,173.3300018310547,173.08999633789062,173.19000244140625,6503
2026-04-27 12:25:00+10:00,173.13999938964844,173.1699981689453,173.0050048828125,173.05999755859375,3511
2026-04-27 12:30:00+10:00,173.07000732421875,173.25,173.0,173.14999389648438,5646
2026-04-27 12:35:00+10:00,173.19000244140625,173.3300018310547,173.1300048828125,173.17999267578125,2718
2026-04-27 12:40:00+10:00,173.17999267578125,173.17999267578125,172.91000366210938,173.0500030517578,3559
2026-04-27 12:45:00+10:00,173.02999877929688,173.25,173.01499938964844,173.14999389648438,4894
2026-04-27 12:50:00+10:00,173.1300048828125,173.2100067138672,173.0749969482422,173.1999969482422,1922
2026-04-27 12:55:00+10:00,173.2100067138672,173.38999938964844,173.1999969482422,173.32000732421875,1918
2026-04-27 13:00:00+10:00,173.31500244140625,173.33999633789062,173.10000610351562,173.16000366210938,2583
2026-04-27 13:05:00+10:00,173.14500427246094,173.19000244140625,173.02999877929688,173.05999755859375,3407
2026-04-27 13:10:00+10:00,173.06500244140625,173.07000732421875,172.93499755859375,173.02999877929688,3290
2026-04-27 13:15:00+10:00,173.07000732421875,173.13999938964844,173.0050048828125,173.10000610351562,2684
2026-04-27 13:20:00+10:00,173.10000610351562,173.16000366210938,172.92999267578125,173.08999633789062,3425
2026-04-27 13:25:00+10:00,173.08999633789062,173.08999633789062,173.0,173.02000427246094,2527
2026-04-27 13:30:00+10:00,173.02999877929688,173.16000366210938,172.97999572753906,173.16000366210938,4859
2026-04-27 13:35:00+10:00,173.14500427246094,173.16000366210938,173.08999633789062,173.16000366210938,4870
2026-04-27 13:40:00+10:00,173.13999938964844,173.3000030517578,173.1300048828125,173.24000549316406,5725
2026-04-27 13:45:00+10:00,173.24000549316406,173.30999755859375,173.1699981689453,173.17999267578125,3087
2026-04-27 13:50:00+10:00,173.17999267578125,173.25,173.11500549316406,173.25,2195
2026-04-27 13:55:00+10:00,173.25,173.25,173.1199951171875,173.1199951171875,3197
2026-04-27 14:00:00+10:00,173.11000061035156,173.24000549316406,173.0500030517578,173.14999389648438,5567
2026-04-27 14:05:00+10:00,173.13999938964844,173.30999755859375,173.1199951171875,173.3000030517578,6342
2026-04-27 14:10:00+10:00,173.3000030517578,173.3800048828125,173.25,173.30999755859375,2862
2026-04-27 14:15:00+10:00,173.3000030517578,173.4199981689453,173.24000549316406,173.38999938964844,3555
2026-04-27 14:20:00+10:00,173.38999938964844,173.7899932861328,173.38999938964844,173.77999877929688,3719
2026-04-27 14:25:00+10:00,173.7899932861328,173.8300018310547,173.5399932861328,173.5500030517578,9064
2026-04-27 14:30:00+10:00,173.52999877929688,173.52999877929688,173.2949981689453,173.30999755859375,6892
2026-04-27 14:35:00+10:00,173.30999755859375,173.32000732421875,173.21499633789062,173.24000549316406,4923
2026-04-27 14:40:00+10:00,173.22999572753906,173.33999633789062,173.17999267578125,173.22000122070312,3643
2026-04-27 14:45:00+10:00,173.22500610351562,173.38999938964844,173.22500610351562,173.30999755859375,5629
2026-04-27 14:50:00+10:00,173.32000732421875,173.38999938964844,173.27000427246094,173.35000610351562,4488
2026-04-27 14:55:00+10:00,173.36000061035156,173.39999389648438,173.22999572753906,173.3300018310547,4976
2026-04-27 15:00:00+10:00,173.3300018310547,173.3300018310547,173.16000366210938,173.16000366210938,5499
2026-04-27 15:05:00+10:00,173.16000366210938,173.19000244140625,173.0800018310547,173.13499450683594,3069
2026-04-27 15:10:00+10:00,173.1300048828125,173.25999450683594,173.0500030517578,173.11000061035156,6026
2026-04-27 15:15:00+10:00,173.11000061035156,173.14999389648438,173.02999877929688,173.11000061035156,5078
2026-04-27 15:20:00+10:00,173.10499572753906,173.11000061035156,173.0,173.05999755859375,4222
2026-04-27 15:25:00+10:00,173.07000732421875,173.07000732421875,172.8800048828125,173.0,7631
2026-04-27 15:30:00+10:00,173.0,173.0,172.8249969482422,172.8300018310547,6213
2026-04-27 15:35:00+10:00,172.8249969482422,172.8800048828125,172.6999969482422,172.8699951171875,7690
2026-04-27 15:40:00+10:00,172.8699951171875,172.99000549316406,172.82000732421875,172.97000122070312,10706
2026-04-27 15:45:00+10:00,172.9600067138672,173.02000427246094,172.83999633789062,172.85000610351562,12566
2026-04-27 15:50:00+10:00,172.86000061035156,172.8800048828125,172.77999877929688,172.81500244140625,8902
2026-04-27 15:55:00+10:00,172.82000732421875,172.88999938964844,172.77000427246094,172.80999755859375,10485
2026-04-27 16:10:00+10:00,173.0800018310547,173.0800018310547,173.0800018310547,173.0800018310547,424234
2026-04-28 10:00:00+10:00,172.6699981689453,172.67999267578125,171.27000427246094,171.52999877929688,0
2026-04-28 10:05:00+10:00,171.52999877929688,172.27000427246094,171.5,171.97000122070312,14393
2026-04-28 10:10:00+10:00,171.97500610351562,172.0800018310547,171.36000061035156,171.3699951171875,15827
2026-04-28 10:15:00+10:00,171.35000610351562,171.7899932861328,171.27000427246094,171.63499450683594,12188
2026-04-28 10:20:00+10:00,171.63499450683594,171.72999572753906,171.22999572753906,171.5800018310547,12804
2026-04-28 10:25:00+10:00,171.55999755859375,171.6699981689453,171.3699951171875,171.42999267578125,8003
2026-04-28 10:30:00+10:00,171.44000244140625,171.72999572753906,171.2899932861328,171.3800048828125,9437
2026-04-28 10:35:00+10:00,171.35499572753906,171.60000610351562,171.1999969482422,171.60000610351562,14695
2026-04-28 10:40:00+10:00,171.5800018310547,171.60000610351562,171.33999633789062,171.3800048828125,7358
2026-04-28 10:45:00+10:00,171.38499450683594,172.02999877929688,171.3800048828125,172.02999877929688,13410
2026-04-28 10:50:00+10:00,172.0,172.1699981689453,171.8800048828125,172.0399932861328,14405
2026-04-28 10:55:00+10:00,172.0800018310547,172.14999389648438,171.9499969482422,172.0,17978
2026-04-28 11:00:00+10:00,172.0,172.60000610351562,171.97000122070312,172.33999633789062,10533
2026-04-28 11:05:00+10:00,172.3699951171875,172.63999938964844,172.22999572753906,172.5800018310547,8601
2026-04-28 11:10:00+10:00,172.57000732421875,172.6699981689453,172.42999267578125,172.49000549316406,7356
2026-04-28 11:15:00+10:00,172.50999450683594,172.97000122070312,172.47000122070312,172.61000061035156,11539
2026-04-28 11:20:00+10:00,172.61000061035156,172.75,172.3300018310547,172.63999938964844,19072
2026-04-28 11:25:00+10:00,172.61000061035156,173.14999389648438,172.61000061035156,173.1199951171875,7464
2026-04-28 11:30:00+10:00,173.13999938964844,173.14999389648438,172.83999633789062,172.86000061035156,11703
2026-04-28 11:35:00+10:00,172.83999633789062,173.3000030517578,172.74000549316406,173.25,12737
2026-04-28 11:40:00+10:00,173.24000549316406,173.38999938964844,173.0399932861328,173.1999969482422,9302
2026-04-28 11:45:00+10:00,173.1999969482422,173.40499877929688,173.10000610351562,173.33999633789062,17841
2026-04-28 11:50:00+10:00,173.3249969482422,173.3699951171875,173.1199951171875,173.1999969482422,25133
2026-04-28 11:55:00+10:00,173.22000122070312,173.4499969482422,173.11000061035156,173.25,9359
2026-04-28 12:00:00+10:00,173.25999450683594,173.91000366210938,173.0800018310547,173.75,40025
2026-04-28 12:05:00+10:00,173.72999572753906,173.9600067138672,173.57000732421875,173.6999969482422,12425
2026-04-28 12:10:00+10:00,173.6699981689453,173.72000122070312,173.41000366210938,173.44000244140625,7707
2026-04-28 12:15:00+10:00,173.41000366210938,173.52999877929688,173.3300018310547,173.38999938964844,6276
2026-04-28 12:20:00+10:00,173.39999389648438,173.52000427246094,173.22999572753906,173.3800048828125,14272
2026-04-28 12:25:00+10:00,173.3800048828125,173.3800048828125,173.07000732421875,173.1699981689453,9088
2026-04-28 12:30:00+10:00,173.1699981689453,173.25,173.0800018310547,173.19000244140625,8998
2026-04-28 12:35:00+10:00,173.1999969482422,173.2100067138672,172.9600067138672,173.07000732421875,9607
2026-04-28 12:40:00+10:00,173.0500030517578,173.22500610351562,172.9949951171875,173.1750030517578,8330
2026-04-28 12:45:00+10:00,173.1699981689453,173.25,173.0500030517578,173.1750030517578,6519
2026-04-28 12:50:00+10:00,173.18499755859375,173.22999572753906,173.15499877929688,173.1699981689453,2610
2026-04-28 12:55:00+10:00,173.17999267578125,173.2100067138672,173.00999450683594,173.02000427246094,5586
2026-04-28 13:00:00+10:00,173.0,173.1199951171875,172.99000549316406,173.02000427246094,9044
2026-04-28 13:05:00+10:00,173.02999877929688,173.14999389648438,173.02000427246094,173.08999633789062,7665
2026-04-28 13:10:00+10:00,173.0850067138672,173.1999969482422,173.02000427246094,173.11000061035156,8182
2026-04-28 13:15:00+10:00,173.1199951171875,173.16000366210938,172.97999572753906,173.13499450683594,10650
2026-04-28 13:20:00+10:00,173.14999389648438,173.38999938964844,173.125,173.35000610351562,4970
2026-04-28 13:25:00+10:00,173.3350067138672,173.39999389648438,173.14999389648438,173.2100067138672,7316
2026-04-28 13:30:00+10:00,173.2100067138672,173.61000061035156,173.17999267578125,173.5449981689453,7605
2026-04-28 13:35:00+10:00,173.5500030517578,173.6699981689453,173.5399932861328,173.55999755859375,3699
2026-04-28 13:40:00+10:00,173.55499267578125,173.56500244140625,173.42999267578125,173.5399932861328,3620
2026-04-28 13:45:00+10:00,173.5449981689453,173.63499450683594,173.47000122070312,173.57000732421875,6135
2026-04-28 13:50:00+10:00,173.56500244140625,173.64500427246094,173.49000549316406,173.63999938964844,6770
2026-04-28 13:55:00+10:00,173.61000061035156,173.67999267578125,173.5800018310547,173.63999938964844,6113
2026-04-28 14:00:00+10:00,173.63999938964844,173.7100067138672,173.5,173.5399932861328,8638
2026-04-28 14:05:00+10:00,173.5449981689453,173.72000122070312,173.5,173.72000122070312,14556
2026-04-28 14:10:00+10:00,173.71499633789062,173.80999755859375,173.6300048828125,173.6699981689453,4860
2026-04-28 14:15:00+10:00,173.6699981689453,173.77000427246094,173.6699981689453,173.77000427246094,4502
2026-04-28 14:20:00+10:00,173.77999877929688,173.9499969482422,173.77000427246094,173.8000030517578,24406
2026-04-28 14:25:00+10:00,173.8000030517578,173.83999633789062,173.5800018310547,173.7100067138672,5254
2026-04-28 14:30:00+10:00,173.7050018310547,173.88999938964844,173.67999267578125,173.85499572753906,6957
2026-04-28 14:35:00+10:00,173.85000610351562,173.9600067138672,173.82000732421875,173.94000244140625,5539
2026-04-28 14:40:00+10:00,173.94000244140625,173.97000122070312,173.77999877929688,173.9499969482422,8515
2026-04-28 14:45:00+10:00,173.9199981689453,174.1199951171875,173.85000610351562,174.1199951171875,35084
2026-04-28 14:50:00+10:00,174.1199951171875,174.14999389648438,174.00999450683594,174.07000732421875,8764
2026-04-28 14:55:00+10:00,174.05999755859375,174.22999572753906,174.0399932861328,174.08999633789062,9486
2026-04-28 15:00:00+10:00,174.09500122070312,174.1699981689453,174.02000427246094,174.1199951171875,5490
2026-04-28 15:05:00+10:00,174.1199951171875,174.1199951171875,174.02000427246094,174.10000610351562,6035
2026-04-28 15:10:00+10:00,174.10000610351562,174.14999389648438,174.07000732421875,174.1300048828125,5363
2026-04-28 15:15:00+10:00,174.1300048828125,174.32000732421875,174.02999877929688,174.3000030517578,15135
2026-04-28 15:20:00+10:00,174.32000732421875,174.32000732421875,174.11000061035156,174.2050018310547,6730
2026-04-28 15:25:00+10:00,174.1999969482422,174.33999633789062,174.14999389648438,174.19000244140625,8944
2026-04-28 15:30:00+10:00,174.19000244140625,174.2899932861328,174.1199951171875,174.1699981689453,18141
2026-04-28 15:35:00+10:00,174.17999267578125,174.24000549316406,174.0800018310547,174.16000366210938,11994
2026-04-28 15:40:00+10:00,174.16000366210938,174.24000549316406,174.02999877929688,174.0800018310547,10477
2026-04-28 15:45:00+10:00,174.0500030517578,174.32000732421875,173.8300018310547,174.32000732421875,40996
2026-04-28 15:50:00+10:00,174.30999755859375,174.625,174.25999450683594,174.38999938964844,32039
2026-04-28 15:55:00+10:00,174.36000061035156,174.39999389648438,174.25999450683594,174.33999633789062,20783
2026-04-28 16:10:00+10:00,174.61000061035156,174.61000061035156,174.61000061035156,174.61000061035156,652521
2026-04-29 10:00:00+10:00,176.4199981689453,176.8699951171875,175.39500427246094,175.6199951171875,0
2026-04-29 10:05:00+10:00,175.63999938964844,175.78500366210938,175.25,175.3800048828125,11011
2026-04-29 10:10:00+10:00,175.39999389648438,175.39999389648438,174.6999969482422,174.72999572753906,9794
2026-04-29 10:15:00+10:00,174.74000549316406,174.7899932861328,174.0500030517578,174.35000610351562,15121
2026-04-29 10:20:00+10:00,174.35000610351562,174.47999572753906,173.98500061035156,174.11000061035156,9476
2026-04-29 10:25:00+10:00,174.19000244140625,174.3699951171875,173.97000122070312,174.25999450683594,10895
2026-04-29 10:30:00+10:00,174.2899932861328,174.32000732421875,173.8000030517578,174.07000732421875,18438
2026-04-29 10:35:00+10:00,174.07000732421875,174.11500549316406,173.75,173.85000610351562,9691
2026-04-29 10:40:00+10:00,173.83999633789062,173.9600067138672,173.8000030517578,173.86000061035156,9665
2026-04-29 10:45:00+10:00,173.85000610351562,173.85000610351562,173.50999450683594,173.52000427246094,10841
2026-04-29 10:50:00+10:00,173.52999877929688,173.6300048828125,173.36000061035156,173.41000366210938,11359
2026-04-29 10:55:00+10:00,173.39999389648438,173.60000610351562,173.25,173.30999755859375,11978
2026-04-29 11:00:00+10:00,173.33999633789062,173.3699951171875,172.47999572753906,172.5,17486
2026-04-29 11:05:00+10:00,172.4600067138672,172.57000732421875,172.32000732421875,172.3699951171875,12980
2026-04-29 11:10:00+10:00,172.36000061035156,172.7899932861328,172.35000610351562,172.7899932861328,6848
2026-04-29 11:15:00+10:00,172.7899932861328,173.08999633789062,172.7899932861328,173.0399932861328,12716
2026-04-29 11:20:00+10:00,173.0399932861328,173.1999969482422,172.92999267578125,173.02000427246094,7316
2026-04-29 11:25:00+10:00,173.00999450683594,173.16000366210938,172.89999389648438,172.9600067138672,16623
2026-04-29 11:30:00+10:00,172.97999572753906,174.0,172.97999572753906,173.9600067138672,14867
2026-04-29 11:35:00+10:00,173.9600067138672,173.9600067138672,173.4199981689453,173.60000610351562,7550
2026-04-29 11:40:00+10:00,173.60000610351562,173.88999938964844,173.57000732421875,173.66000366210938,8080
2026-04-29 11:45:00+10:00,173.63999938964844,173.82000732421875,173.60000610351562,173.72999572753906,7996
2026-04-29 11:50:00+10:00,173.75999450683594,173.75999450683594,173.33999633789062,173.3699951171875,7399
2026-04-29 11:55:00+10:00,173.3699951171875,173.5800018310547,173.27000427246094,173.27000427246094,46306
2026-04-29 12:00:00+10:00,173.27000427246094,173.39999389648438,172.89999389648438,173.39999389648438,19021
2026-04-29 12:05:00+10:00,173.38999938964844,173.61000061035156,173.32000732421875,173.4600067138672,9314
2026-04-29 12:10:00+10:00,173.4600067138672,173.5500030517578,173.24000549316406,173.27999877929688,17294
2026-04-29 12:15:00+10:00,173.2899932861328,173.52000427246094,173.02000427246094,173.47999572753906,22061
2026-04-29 12:20:00+10:00,173.47999572753906,173.47999572753906,173.22500610351562,173.2449951171875,7249
2026-04-29 12:25:00+10:00,173.25,173.38999938964844,173.13999938964844,173.1750030517578,8776
2026-04-29 12:30:00+10:00,173.1699981689453,173.17999267578125,172.97000122070312,172.97999572753906,7344
2026-04-29 12:35:00+10:00,172.9600067138672,172.9600067138672,172.75999450683594,172.91000366210938,9936
2026-04-29 12:40:00+10:00,172.9199981689453,172.97999572753906,172.8300018310547,172.94000244140625,7289
2026-04-29 12:45:00+10:00,172.9199981689453,172.9199981689453,172.72000122070312,172.75999450683594,4576
2026-04-29 12:50:00+10:00,172.75,172.77999877929688,172.5,172.52000427246094,11399
2026-04-29 12:55:00+10:00,172.52499389648438,172.64999389648438,172.47000122070312,172.60000610351562,13542
2026-04-29 13:00:00+10:00,172.60000610351562,172.80999755859375,172.5850067138672,172.64999389648438,6922
2026-04-29 13:05:00+10:00,172.66000366210938,172.72999572753906,172.5,172.58999633789062,6010
2026-04-29 13:10:00+10:00,172.5800018310547,172.5850067138672,172.3800048828125,172.3800048828125,7925
2026-04-29 13:15:00+10:00,172.39999389648438,172.39999389648438,172.125,172.17999267578125,12044
2026-04-29 13:20:00+10:00,172.17999267578125,172.32000732421875,172.10000610351562,172.27999877929688,9879
2026-04-29 13:25:00+10:00,172.2899932861328,172.4499969482422,172.2899932861328,172.375,6061
2026-04-29 13:30:00+10:00,172.375,172.4199981689453,172.25,172.3300018310547,8589
2026-04-29 13:35:00+10:00,172.33999633789062,172.3800048828125,172.22999572753906,172.35000610351562,6368
2026-04-29 13:40:00+10:00,172.3300018310547,172.36000061035156,172.11000061035156,172.11000061035156,4442
2026-04-29 13:45:00+10:00,172.11000061035156,172.17999267578125,172.0,172.10000610351562,7011
2026-04-29 13:50:00+10:00,172.1199951171875,172.22999572753906,172.07000732421875,172.22000122070312,3916
2026-04-29 13:55:00+10:00,172.2100067138672,172.47000122070312,172.10000610351562,172.36000061035156,8080
2026-04-29 14:00:00+10:00,172.35000610351562,172.38999938964844,172.25999450683594,172.33999633789062,4592
2026-04-29 14:05:00+10:00,172.33999633789062,172.38999938964844,172.27999877929688,172.32000732421875,6929
2026-04-29 14:10:00+10:00,172.32000732421875,172.4499969482422,172.22000122070312,172.38499450683594,5087
2026-04-29 14:15:00+10:00,172.38499450683594,172.38999938964844,172.3300018310547,172.33999633789062,4760
2026-04-29 14:20:00+10:00,172.35000610351562,172.3800048828125,172.22999572753906,172.32000732421875,6706
2026-04-29 14:25:00+10:00,172.30999755859375,172.3699951171875,172.27000427246094,172.3000030517578,3673
2026-04-29 14:30:00+10:00,172.2899932861328,172.3699951171875,172.19000244140625,172.3699951171875,7428
2026-04-29 14:35:00+10:00,172.36000061035156,172.41000366210938,172.3300018310547,172.34500122070312,9267
